"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/4499-252","40","38.000","08-05-2025","Kiralık Daire","2 +
                          1","131 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ünlü Emlak'da Selçuklu Yazırda Naturapark'ta Kiralık 2+1 Daire","Konya / Selçuklu / Yazır Mah.","","","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/139936-388","13","12.000","08-05-2025","Kiralık Daire","1 +
                          1","75 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Toros Mahallesinde 2+0  Kiralik Daire Üniversitelere Yürüme Mesafesinde","Konya / Ereğli / Toros Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-danismanligi-139936/halil-ibrahim-ogun-volkan-cetinkaya-3917532","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/5/7/1/9/3/0aa59a0b-00e5-4df7-b327-4fbd7704040e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/9/9/3/1/2d020726-3d04-41c0-be06-5c06abb9e8ad.jpg","Vizyon Gayrimenkul Danışmanlığı"
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/139936-414","9","12.000","06-05-2025","Kiralık Daire","1 +
                          1","65 m²","5
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Toros Mahallesi Hastane Yani Alışveriş Merkezi Ve Eczanelere Yakın Konumda 1+1 Eşyalı Kiralık Daire","Konya / Ereğli / Toros Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-danismanligi-139936/halil-ibrahim-ogun-volkan-cetinkaya-3917532","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/5/7/1/9/3/0aa59a0b-00e5-4df7-b327-4fbd7704040e.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/3/9/9/3/1/2d020726-3d04-41c0-be06-5c06abb9e8ad.jpg","Vizyon Gayrimenkul Danışmanlığı"
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/144193-129","18","22.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","Sıfır Bina","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kosova Mahallesinde Yüksek Giriş 2+1 Daire","Konya / Selçuklu / Kosova Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/9/6/9/5/4/4/1746707587595-44596959.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-beyhekim-kiralik/daire/99983-1104","25","21.000","08-05-2025","Kiralık Daire","2 +
                          1","110 m²","6
                        Yaşında","4. Kat","","","","Emrah Çiftci'den Selçuklu Yazır Mah.Şafak Cad.Üzeri Kiralık 2+1 Lüks Daire","Konya / Selçuklu / Beyhekim Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/0/7/9/5/4/4/05a683d1-07f4-4b9e-88f2-1428f364bbe0.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/57166-1988","9","24.000","08-05-2025","Kiralık Daire","3 +
                          1","170 m²","15
                        Yaşında","6. Kat","","","","İsa Kavak'tan Kiralık 3+1","Konya / Selçuklu / Yazır Mah.","https://www.hepsiemlak.com/emlak-ofisi/isa-kavak-gayrimenkul-57166/isa-kavak-1060006","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/5/7/9/5/4/4/1746711943276-44597576.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","İsa Kavak Gayrimenkul"
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/132907-627","24","24.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","6
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Dev Gayrimenkulden Adliye Şehir Hastanesi Yakını Kiralık 3+1 Daire","Konya / Karatay / Gaziosmanpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/dev-gayrimenkul-132907","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/9/4/9/5/4/4/1746694050-242588-44594950.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/9/2/3/1/1a5aad93-52cb-4fb2-ba57-cadcf082be1a.jpg","Dev Gayrimenkul"
"https://www.hepsiemlak.com/konya-eregli-gulbahce-kiralik/daire/0-44595856","16","14.000","08-05-2025","Kiralık Daire","1 +
                          1","45 m²","2
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden 1+1 Eşyalı Daire","Konya / Ereğli / Gülbahçe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/5/9/5/4/4/1746699820502-44595856.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-husamettin-celebi-kiralik/daire/125652-1422","60","20.000","08-05-2025","Kiralık Daire","3 +
                          1","155 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","💫  Hüsamettin Çelebi Mahallesinde Arakat 3+1 Kiralık Daire 🔥","Konya / Selçuklu / Hüsamettin Çelebi Mah.","https://www.hepsiemlak.com/emlak-ofisi/isyapar-gayrimenkul-125652","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/8/1/9/5/4/4/0695a819-6a73-4abd-828e-c7b8b18e7742.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/5/2/1/11c02bde-5f32-46be-8c13-4d19c1fb87a7.jpg","İşyapar Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/22559-514","60","19.000","08-05-2025","Kiralık Daire","2 +
                          1","130 m²","35
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Anıt Civarı Kolay Ulaşım Merkezde 2+1 Civan Sitesi Sağlık Ocağı Karşısı 40 M2 Salon","Konya / Meram / Konevi Mah.","https://www.hepsiemlak.com/emlak-ofisi/cankayam-emlak-22559/asir-bekmezci-22559","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/8/9/7/5/4/4/1746469856737-44579891.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/5/5/2/2/0/a5f87611-1654-43ec-91fe-a2fb270a49b8.jpg","Çankayam Emlak"
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/123893-542","28","15.000","08-05-2025","Kiralık Daire","3 +
                          1","135 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özdede'den Kiralık Havzan Mh' De Ara Kat Güney Cephe 3+1 Daire","Konya / Meram / Havzan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/9/9/6/1/4/4/0a2013be-0f24-401a-a4c8-b69586e2475c.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-buhara-kiralik/villa/125652-1330","60","75.000","08-05-2025","Kiralık Villa","4 +
                          1","421 m²","Sıfır Bina","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","💫  Buhara Mahallesin’de Site İçi Modern Mimari  Kiralık  8+1 Ultra Lüx Villalar  🔥","Konya / Selçuklu / Buhara Mah.","https://www.hepsiemlak.com/emlak-ofisi/isyapar-gayrimenkul-125652","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/9/4/3/4/4/73fabe05-77ba-414a-9e52-60fd08dc7a90.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/5/6/5/2/1/11c02bde-5f32-46be-8c13-4d19c1fb87a7.jpg","İşyapar Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-konevi-kiralik/daire/5115-3865","24","25.000","08-05-2025","Kiralık Daire","3 +
                          1","180 m²","20
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Turyap' Tan Mahmuriye Mahallesinde 3+1 Salon Bakımlı Daire","Konya / Meram / Konevi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/1/8/0/1/4/4/41b28f55-8be8-4c82-adb1-72aa13f4fd4d.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-ferhuniye-kiralik/daire/123893-559","22","16.000","08-05-2025","Kiralık Daire","3 +
                          1","160 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özdede'den Kiralık Ferhuniye Mh ' De 3+1 Ara Kat Daire","Konya / Selçuklu / Ferhuniye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/3/0/2/5/4/4/f3147df4-1a2f-479b-b133-ba413b75d150.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-hacikaymak-kiralik/daire/86980-1047","40","20.000","08-05-2025","Kiralık Daire","3 +
                          1","160 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Hacıkaymak Ta  Geniş+arakat+güney Cephe+merkezi Isınma 3+1 Kiralık Daire","Konya / Selçuklu / Hacıkaymak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/7/1/4/2/4/4/46c48be9-89f5-4c71-ad77-f9b0ae5a8d65.jpg","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/123893-515","18","15.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","30
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özdede'den Kiralık Havzan Mh'de Site İçi Eşyalı 2+1 Daire","Konya / Meram / Havzan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/6/4/3/7/3/4/f4d0934c-19d2-4129-b01f-d534eceb1970.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/0-44583931","20","14.500","06-05-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Eşyalı Kiralık 1+1 Ultra Lüks Daıre","Konya / Ereğli / Toros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/9/3/8/5/4/4/1746533100638-44583931.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/146865-192","21","10.500","03-05-2025","Kiralık Daire","2 +
                          0","80 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Modern House'da Kiralık Lüks 2+0 Daire","Konya / Ereğli / Toros Mah.","https://www.hepsiemlak.com/emlak-ofisi/basyigit-gayrimenkul-146865","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/6/0/7/5/4/4/1746272871-308535-44570651.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/6/8/6/4/1/38cf7ba1-64fb-4ad2-934d-361ebe14318b.jpg","Başyiğit Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-yazir-kiralik/daire/82432-15","35","30.000","03-05-2025","Kiralık Daire","3 +
                          1","160 m²","5
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ak-44m Den İkonya Ve Türmak Lisesi Yakını Kiralık 3+1 Lüks Daire","Konya / Selçuklu / Yazır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/2/0/7/5/4/4/28a821398301d6ce8405d4a6fc2b8816ce090f7d540267900d22ff58b27da66377855a0a53fdf9fe09b26e4edd2eed67.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/0-44560960","15","15.000","02-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","En Üst Kat","","","","Muhteşem Manzaralı Bakımlı Boş Daire","Konya / Selçuklu / Mehmet Akif Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/9/0/6/5/4/4/1746126061-496669-44560960.jpeg","",""
"https://www.hepsiemlak.com/konya-eregli-hamidiye-kiralik/daire/135805-233","28","13.000","08-05-2025","Kiralık Daire","3 +
                          1","120 m²","15
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konya Ereğli Kiralık Hamidiye Mahallesi 3+1 Daire","Konya / Ereğli / Hamidiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/derya-emlak-135805/ramazan-gobek-3654903","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/1/5/4/5/4/4/1745918691595-44545175.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/0/9/4/5/6/3/0fcb691c-c020-498d-8b2b-9348b8944855.jpg","Derya Emlak"
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/158321-2","17","17.000","05-05-2025","Kiralık Daire","1 +
                          1","75 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kosova Mh Rönesans Suit Sitesinde 1+1 Eşyalı Kiralık Daire","Konya / Selçuklu / Kosova Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/5/4/4/5/4/4/28b097d3437a178bcefac37bfe52a56e678cc3c6536f9f2f24362b860020da85b194b0e1a4c3ae3b96c771465f350e05.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/145962-80","17","12.000","05-05-2025","Kiralık Daire","1 +
                          1","90 m²","2
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Salih Bilici Gayrimenkul Konya Ereğli'de 1+1 Eşyalı Daire Kiralıyor","Konya / Ereğli / Toros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/8/9/3/5/4/4/1745832243768-44539844.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-selahaddin-eyyubi-kiralik/daire/145022-107","21","26.500","05-05-2025","Kiralık Daire","3 +
                          1","170 m²","7
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Beymira Yapı'dan Selahaddin Eyyubi Mahallesi Lüks 3+1 Kiralık","Konya / Selçuklu / Selahaddin Eyyubi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/0/5/1/5/4/4/ce42e021-30bf-4014-8294-2617262636fb.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-turbe-kiralik/daire/124511-716","25","13.000","08-05-2025","Kiralık Daire","3 +
                          1","145 m²","12
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","🏘️ Derya Emlaktan Türbe Mahallesinde 3+1 Kiralık Daire","Konya / Ereğli / Türbe Mah.","https://www.hepsiemlak.com/emlak-ofisi/derya-ova-gayrimenkul-124511","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/5/4/2/1/338198f3-105e-4ae2-b7e3-ef1c28a0bcbf.jpg","","Derya Ova Gayrimenkul"
"https://www.hepsiemlak.com/konya-selcuklu-selcuk-kiralik/daire/86980-1056","31","25.500","08-05-2025","Kiralık Daire","Stüdyo","160 m²","8
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","7/24 Güvenlikli Site Şelcuklu Müftülüğü Yanın Da  Çok Güzel 2+1 Kiralık Arakat  Kapalı Otopark","Konya / Selçuklu / Selçuk Mah.","","","",""
"https://www.hepsiemlak.com/konya-selcuklu-sancak-kiralik/daire/97267-132","9","24.000","04-05-2025","Kiralık Daire","3 +
                          1","185 m²","15
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Novada Karşısı Flora Park Konutlarında 3+1 Geniş Bakımlı Daire Site İçerisinde","Konya / Selçuklu / Sancak Mah.","","","",""
"https://www.hepsiemlak.com/konya-selcuklu-bosna-hersek-kiralik/daire/72388-376","29","12.000","08-05-2025","Kiralık Daire","2 +
                          1","120 m²","20
                        Yaşında","6. Kat","","","","Konya Teknik Üniv.Karşısı Arakat 2+1 Merkezi Sistem Isınma Kiralık Daire","Konya / Selçuklu / Bosna Hersek Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/4/2/7/7/3/4/508f641c-1d99-470d-8add-dcf6a7c3c9ad.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-fatih-kiralik/daire/62608-1281","17","16.000","08-05-2025","Kiralık Daire","3 +
                          1","155 m²","Sıfır Bina","7. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mutlu Emlak'tan Hastane Yolunda 3+1 Sıfır Memura ! Kiralık Daire","Konya / Ereğli / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/mutlu-emlak-62608/ilhami-mutlu-1132011","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/9/6/8/4/4/4/1744884616705-44486978.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/1/0/2/3/1/1/9abbcb8e-b037-4352-be7c-1ad9c7a14137.jpg","Mutlu Emlak"
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/88620-294","19","15.500","02-05-2025","Kiralık Daire","1 +
                          1","65 m²","6
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bayan Kiracıya Neü Tıp Fakültesi,Diş Hekimliği Ve Köyceğiz Kampüs Yakını","Konya / Meram / Köyceğiz Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/7/8/3/3/4/4/1742061518760-44338707.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-fatih-kiralik/daire/81030-485","16","15.000","07-05-2025","Kiralık Daire","2 +
                          1","130 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konya Selçuklu Fatih Mahallesinde Kiralık 2+1 Daire","Konya / Selçuklu / Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/7/5/8/5/4/4/1746547073-9000978-44585725.jpeg","",""
"https://www.hepsiemlak.com/konya-selcuklu-feritpasa-kiralik/daire/60956-1575","26","18.500","08-05-2025","Kiralık Daire","2 +
                          0","110 m²","25
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konex'ten Nalçacı Cad Cephe Geniş 2+1 Kiralık Daire","Konya / Selçuklu / Feritpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/8/6/2/5/4/4/3e348466-6a44-444c-a562-43e327d1f817.jpg","",""
"https://www.hepsiemlak.com/konya-meram-havzan-kiralik/daire/62297-348","15","20.000","05-05-2025","Kiralık Daire","3 +
                          1","145 m²","30
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 3+1 Daire Havzan Mah.","Konya / Meram / Havzan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/5/6/7/5/4/4/e86e52e8-dc82-4b66-ad34-4f4823fd32b6.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-fatih-kiralik/daire/124511-754","23","13.000","08-05-2025","Kiralık Daire","3 +
                          1","165 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Derya Emlaktan Fatih Mahallesinde Kiralık 3+1 Daire","Konya / Ereğli / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/derya-ova-gayrimenkul-124511","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/7/2/8/5/4/4/1746525082419-44582740.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/5/4/2/1/338198f3-105e-4ae2-b7e3-ef1c28a0bcbf.jpg","Derya Ova Gayrimenkul"
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/49677-2177","21","25.000","06-05-2025","Kiralık Daire","3 +
                          1","175 m²","16
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yaka- Alavardı Mh.De Ozan'dan Kiralık Kombili Ara Kat Daire","Konya / Meram / Alavardı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/4/1/3/4/4/4/2d041a3f-032a-4d66-b348-16eb607a0557.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/139936-413","11","11.000","08-05-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Toros Mahallesi Hastane Ve Üniversite Yakını Kiralık Eşyalı 1+1 Daire","Konya / Ereğli / Toros Mah.","https://www.hepsiemlak.com/emlak-ofisi/vizyon-gayrimenkul-danismanligi-139936/halil-ibrahim-ogun-volkan-cetinkaya-3917532","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/4/9/0/5/4/4/1745246359540-44509407.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/5/7/1/9/3/0aa59a0b-00e5-4df7-b327-4fbd7704040e.jpg","Vizyon Gayrimenkul Danışmanlığı"
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/64166-867","9","15.000","06-05-2025","Kiralık Daire","1 +
                          1","90 m²","4
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Meram Alavardı Mahallesi Fatih Caddesi Üzeri 1+0 Kiralık Stüdyo Daire","Konya / Meram / Alavardı Mah.","https://www.hepsiemlak.com/emlak-ofisi/cadde-emlak-64166","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/6/4/8/2/4/4/7753d344-41d5-4a5e-b531-2449dcd71e3a.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/6/1/4/6/0/aab2eb77-bd6b-47d1-b53d-6568a4d8a178.jpg","Cadde Emlak"
"https://www.hepsiemlak.com/konya-meram-alavardi-kiralik/daire/60956-1582","25","17.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","25
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konex'ten Meram Alavardı Mah Fatih Cad Üzeri Kiralık 2+1 Daire","Konya / Meram / Alavardı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/4/5/9/5/4/4/bee88f4b-91cb-4b28-9b5a-2c53bb90330e.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-fatih-kiralik/daire/62608-1289","14","8.000","08-05-2025","Kiralık Daire","1 +
                          1","45 m²","3
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Mutlu Emlak'tan Hastane Yolu Yakını 1+1 Kombili Kiralık Boş Daire","Konya / Ereğli / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/mutlu-emlak-62608/ilhami-mutlu-1132011","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/8/2/7/5/4/4/1746338097487-44572821.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/1/0/2/3/1/1/9abbcb8e-b037-4352-be7c-1ad9c7a14137.jpg","Mutlu Emlak"
"https://www.hepsiemlak.com/konya-eregli-haci-mustafa-kiralik/daire/124511-744","23","10.000","08-05-2025","Kiralık Daire","3 +
                          1","140 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","🏘️ Derya Emlaktan Hacımustafa Mahallesinde Kiralık 3+1 Daire","Konya / Ereğli / Hacı Mustafa Mah.","https://www.hepsiemlak.com/emlak-ofisi/derya-ova-gayrimenkul-124511","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/9/2/0/5/4/4/1745139582701-44502961.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/5/4/2/1/338198f3-105e-4ae2-b7e3-ef1c28a0bcbf.jpg","Derya Ova Gayrimenkul"
